,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year
410591,C572120,22412,METAL SIGN NEIGHBOURHOOD WITCH ,-2,2011-10-20 19:29:00,2.1,14911.0,EIRE,-4.2,2011
410592,C572120,21175,GIN + TONIC DIET METAL SIGN,-1,2011-10-20 19:29:00,2.55,14911.0,EIRE,-2.55,2011
411009,C572187,POST,POSTAGE,-1,2011-10-21 11:00:00,18.0,12403.0,Denmark,-18.0,2011
411552,C572223,23350,ROLL WRAP VINTAGE SPOT ,-12,2011-10-21 13:36:00,1.25,14147.0,United Kingdom,-15.0,2011
411641,C572226,23239,SET OF 4 KNICK KNACK TINS POPPIES,-3,2011-10-21 13:58:00,4.15,15321.0,United Kingdom,-12.450000000000001,2011
411642,C572226,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,2011-10-21 13:58:00,4.15,15321.0,United Kingdom,-8.3,2011
411643,C572226,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-21 13:58:00,12.75,15321.0,United Kingdom,-12.75,2011
411644,C572226,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-21 13:58:00,12.75,15321.0,United Kingdom,-12.75,2011
411645,C572226,22847,BREAD BIN DINER STYLE IVORY,-2,2011-10-21 13:58:00,16.95,15321.0,United Kingdom,-33.9,2011
411646,C572226,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-21 13:58:00,1.65,15321.0,United Kingdom,-1.65,2011
411647,C572226,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-21 13:58:00,1.65,15321.0,United Kingdom,-1.65,2011
411648,C572226,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,2011-10-21 13:58:00,4.15,15321.0,United Kingdom,-4.15,2011
411649,C572226,23256,CHILDRENS CUTLERY SPACEBOY ,-2,2011-10-21 13:58:00,4.15,15321.0,United Kingdom,-8.3,2011
411650,C572226,22151,PLACE SETTING WHITE HEART,-1,2011-10-21 13:58:00,0.42,15321.0,United Kingdom,-0.42,2011
411651,C572226,22152,PLACE SETTING WHITE STAR,-3,2011-10-21 13:58:00,0.42,15321.0,United Kingdom,-1.26,2011
411727,C572228,22835,HOT WATER BOTTLE I AM SO POORLY,-2,2011-10-21 14:03:00,4.65,15728.0,United Kingdom,-9.3,2011
411728,C572228,22113,GREY HEART HOT WATER BOTTLE,-5,2011-10-21 14:03:00,3.75,15728.0,United Kingdom,-18.75,2011
411729,C572228,22112,CHOCOLATE HOT WATER BOTTLE,-17,2011-10-21 14:03:00,4.25,15728.0,United Kingdom,-72.25,2011
411730,C572228,22111,SCOTTIE DOG HOT WATER BOTTLE,-10,2011-10-21 14:03:00,3.45,15728.0,United Kingdom,-34.5,2011
412045,C572275,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-23 09:42:00,12.75,12572.0,Germany,-12.75,2011
412046,C572275,71279,PINK GLASS CANDLEHOLDER,-1,2011-10-23 09:42:00,2.95,12572.0,Germany,-2.95,2011
412047,C572276,23237,SET OF 4 KNICK KNACK TINS LEAF,-2,2011-10-23 10:24:00,4.15,16768.0,United Kingdom,-8.3,2011
412854,C572299,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-23 14:35:00,12.75,13598.0,United Kingdom,-12.75,2011
414034,C572334,85099B,JUMBO BAG RED RETROSPOT,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414035,C572334,23284,DOORMAT KEEP CALM AND COME IN,-10,2011-10-24 10:25:00,7.08,14607.0,United Kingdom,-70.8,2011
414036,C572334,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-100,2011-10-24 10:25:00,0.72,14607.0,United Kingdom,-72.0,2011
414037,C572334,23201,JUMBO BAG ALPHABET,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414038,C572334,22386,JUMBO BAG PINK POLKADOT,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414039,C572334,21733,RED HANGING HEART T-LIGHT HOLDER,-32,2011-10-24 10:25:00,2.55,14607.0,United Kingdom,-81.6,2011
414040,C572334,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-120,2011-10-24 10:25:00,2.55,14607.0,United Kingdom,-306.0,2011
414041,C572334,23319,BOX OF 6 MINI 50'S CRACKERS,-48,2011-10-24 10:25:00,2.08,14607.0,United Kingdom,-99.84,2011
414042,C572334,23351,ROLL WRAP 50'S CHRISTMAS,-72,2011-10-24 10:25:00,1.04,14607.0,United Kingdom,-74.88,2011
414043,C572334,21288,STRIPEY CHOCOLATE NESTING BOXES,-24,2011-10-24 10:25:00,2.55,14607.0,United Kingdom,-61.199999999999996,2011
414044,C572334,23204,CHARLOTTE BAG APPLES DESIGN,-100,2011-10-24 10:25:00,0.72,14607.0,United Kingdom,-72.0,2011
414045,C572334,22356,CHARLOTTE BAG PINK POLKADOT,-100,2011-10-24 10:25:00,0.72,14607.0,United Kingdom,-72.0,2011
414046,C572334,23344,JUMBO BAG 50'S CHRISTMAS ,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414047,C572334,20685,DOORMAT RED RETROSPOT,-10,2011-10-24 10:25:00,7.08,14607.0,United Kingdom,-70.8,2011
414048,C572334,23199,JUMBO BAG APPLES,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414049,C572334,22355,CHARLOTTE BAG SUKI DESIGN,-100,2011-10-24 10:25:00,0.72,14607.0,United Kingdom,-72.0,2011
414050,C572334,21931,JUMBO STORAGE BAG SUKI,-100,2011-10-24 10:25:00,1.79,14607.0,United Kingdom,-179.0,2011
414051,C572334,20724,RED RETROSPOT CHARLOTTE BAG,-100,2011-10-24 10:25:00,0.72,14607.0,United Kingdom,-72.0,2011
414129,C572343,23064,CINDERELLA CHANDELIER ,-40,2011-10-24 10:40:00,10.0,14607.0,United Kingdom,-400.0,2011
414130,C572343,23057,BEADED CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40:00,1.5,14607.0,United Kingdom,-144.0,2011
414131,C572343,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-240,2011-10-24 10:40:00,5.39,14607.0,United Kingdom,-1293.6,2011
414132,C572343,23055,IVORY CHANDELIER T-LIGHT HOLDER,-96,2011-10-24 10:40:00,1.5,14607.0,United Kingdom,-144.0,2011
414133,C572343,22106,MIRROR MOSAIC HURRICANE LAMP ,-120,2011-10-24 10:40:00,1.25,14607.0,United Kingdom,-150.0,2011
414134,C572343,22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,-240,2011-10-24 10:40:00,0.95,14607.0,United Kingdom,-228.0,2011
414135,C572343,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,-468,2011-10-24 10:40:00,0.39,14607.0,United Kingdom,-182.52,2011
414136,C572343,22102,MIRROR MOSAIC T-LIGHT HOLDER ,-720,2011-10-24 10:40:00,0.39,14607.0,United Kingdom,-280.8,2011
414137,C572343,22101,MIRROR MOSAIC VOTIVE HOLDER,-324,2011-10-24 10:40:00,0.39,14607.0,United Kingdom,-126.36,2011
414146,C572346,BANK CHARGES,Bank Charges,-1,2011-10-24 10:58:00,49.65,,United Kingdom,-49.65,2011
414147,C572347,S,SAMPLES,-1,2011-10-24 11:03:00,33.05,,United Kingdom,-33.05,2011
414230,C572398,POST,POSTAGE,-1,2011-10-24 11:55:00,11.85,,United Kingdom,-11.85,2011
414231,C572398,M,Manual,-1,2011-10-24 11:55:00,162.2,,United Kingdom,-162.2,2011
414248,C572410,23174,REGENCY SUGAR BOWL GREEN,-2,2011-10-24 11:58:00,3.75,16742.0,United Kingdom,-7.5,2011
414249,C572410,22699,ROSES REGENCY TEACUP AND SAUCER ,-168,2011-10-24 11:58:00,2.55,16742.0,United Kingdom,-428.4,2011
414250,C572410,23170,REGENCY TEA PLATE ROSES ,-20,2011-10-24 11:58:00,1.45,16742.0,United Kingdom,-29.0,2011
414252,C572422,POST,POSTAGE,-1,2011-10-24 12:02:00,35.65,,United Kingdom,-35.65,2011
414253,C572422,M,Manual,-1,2011-10-24 12:02:00,183.16,,United Kingdom,-183.16,2011
414254,C572428,M,Manual,-1,2011-10-24 12:03:00,464.9,17949.0,United Kingdom,-464.9,2011
414255,C572440,22224,WHITE LOVEBIRD LANTERN,-2,2011-10-24 12:06:00,2.95,17811.0,United Kingdom,-5.9,2011
414256,C572440,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-10-24 12:06:00,4.95,17811.0,United Kingdom,-4.95,2011
414257,C572440,21238,RED RETROSPOT CUP,-2,2011-10-24 12:06:00,0.85,17811.0,United Kingdom,-1.7,2011
414258,C572440,21239,PINK  POLKADOT CUP,-1,2011-10-24 12:06:00,0.85,17811.0,United Kingdom,-0.85,2011
414259,C572440,22961,JAM MAKING SET PRINTED,-10,2011-10-24 12:06:00,1.45,17811.0,United Kingdom,-14.5,2011
414260,C572441,POST,POSTAGE,-1,2011-10-24 12:08:00,20.47,,United Kingdom,-20.47,2011
414261,C572441,M,Manual,-1,2011-10-24 12:08:00,177.04,,United Kingdom,-177.04,2011
414289,C572444,POST,POSTAGE,-1,2011-10-24 12:12:00,15.53,,United Kingdom,-15.53,2011
414290,C572444,M,Manual,-1,2011-10-24 12:12:00,235.54,,United Kingdom,-235.54,2011
414291,C572445,POST,POSTAGE,-1,2011-10-24 12:20:00,31.6,,United Kingdom,-31.6,2011
414292,C572445,M,Manual,-1,2011-10-24 12:20:00,186.21,,United Kingdom,-186.21,2011
414293,C572446,POST,POSTAGE,-1,2011-10-24 12:23:00,70.21,,United Kingdom,-70.21,2011
414294,C572446,M,Manual,-1,2011-10-24 12:23:00,302.04,,United Kingdom,-302.04,2011
414319,C572448,POST,POSTAGE,-1,2011-10-24 12:28:00,69.72,,United Kingdom,-69.72,2011
414320,C572448,M,Manual,-1,2011-10-24 12:28:00,259.79,,United Kingdom,-259.79,2011
414321,C572449,20795,LARGE BLUE PROVENCAL CERAMIC BALL,-1,2011-10-24 12:34:00,2.1,14428.0,United Kingdom,-2.1,2011
414322,C572449,23398,HANGING HEART BONHEUR,-1,2011-10-24 12:34:00,0.85,14428.0,United Kingdom,-0.85,2011
414323,C572449,23393,HOME SWEET HOME CUSHION COVER ,-2,2011-10-24 12:34:00,3.75,14428.0,United Kingdom,-7.5,2011
414324,C572450,POST,POSTAGE,-1,2011-10-24 12:35:00,29.28,,United Kingdom,-29.28,2011
414325,C572450,M,Manual,-1,2011-10-24 12:35:00,248.87,,United Kingdom,-248.87,2011
414395,C572455,POST,POSTAGE,-1,2011-10-24 12:41:00,30.53,,United Kingdom,-30.53,2011
414396,C572455,M,Manual,-1,2011-10-24 12:41:00,265.7,,United Kingdom,-265.7,2011
414421,C572456,POST,POSTAGE,-1,2011-10-24 12:44:00,22.56,,United Kingdom,-22.56,2011
414422,C572456,M,Manual,-1,2011-10-24 12:44:00,181.75,,United Kingdom,-181.75,2011
414521,C572463,22427,ENAMEL FLOWER JUG CREAM,-2,2011-10-24 13:07:00,5.95,17652.0,United Kingdom,-11.9,2011
414522,C572463,85066,CREAM SWEETHEART MINI CHEST,-3,2011-10-24 13:07:00,12.75,17652.0,United Kingdom,-38.25,2011
414523,C572463,22424,ENAMEL BREAD BIN CREAM,-2,2011-10-24 13:07:00,12.75,17652.0,United Kingdom,-25.5,2011
414581,C572467,POST,POSTAGE,-1,2011-10-24 13:29:00,42.05,,United Kingdom,-42.05,2011
414582,C572467,M,Manual,-1,2011-10-24 13:29:00,276.08,,United Kingdom,-276.08,2011
414584,C572469,85099B,JUMBO BAG RED RETROSPOT,-1,2011-10-24 13:31:00,2.08,13534.0,United Kingdom,-2.08,2011
414585,C572469,23200,JUMBO BAG PEARS,-1,2011-10-24 13:31:00,2.08,13534.0,United Kingdom,-2.08,2011
414586,C572469,23199,JUMBO BAG APPLES,-1,2011-10-24 13:31:00,2.08,13534.0,United Kingdom,-2.08,2011
414587,C572469,47567B,TEA TIME KITCHEN APRON,-1,2011-10-24 13:31:00,5.95,13534.0,United Kingdom,-5.95,2011
414588,C572469,22386,JUMBO BAG PINK POLKADOT,-4,2011-10-24 13:31:00,2.08,13534.0,United Kingdom,-8.32,2011
414589,C572470,POST,POSTAGE,-1,2011-10-24 13:32:00,26.0,,United Kingdom,-26.0,2011
414590,C572470,M,Manual,-1,2011-10-24 13:32:00,233.25,,United Kingdom,-233.25,2011
414591,C572471,22303,COFFEE MUG APPLES DESIGN,-1,2011-10-24 13:33:00,2.1,17090.0,United Kingdom,-2.1,2011
414618,C572473,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,-1,2011-10-24 13:34:00,2.55,18188.0,United Kingdom,-2.55,2011
414725,C572478,84879,ASSORTED COLOUR BIRD ORNAMENT,-1,2011-10-24 13:39:00,1.69,13098.0,United Kingdom,-1.69,2011
414726,C572478,23012,GLASS APOTHECARY BOTTLE PERFUME,-1,2011-10-24 13:39:00,3.95,13098.0,United Kingdom,-3.95,2011
414727,C572479,37449,CERAMIC CAKE STAND + HANGING CAKES,-1,2011-10-24 13:43:00,9.95,12463.0,Belgium,-9.95,2011
414728,C572479,23660,HENRIETTA HEN MUG ,-12,2011-10-24 13:43:00,1.65,12463.0,Belgium,-19.799999999999997,2011
414730,C572481,22557,PLASTERS IN TIN VINTAGE PAISLEY ,-4,2011-10-24 13:48:00,1.65,15632.0,United Kingdom,-6.6,2011
414731,C572481,22553,PLASTERS IN TIN SKULLS,-24,2011-10-24 13:48:00,1.65,15632.0,United Kingdom,-39.599999999999994,2011
414732,C572481,23252,VINTAGE RED ENAMEL TRIM JUG ,-4,2011-10-24 13:48:00,3.75,15632.0,United Kingdom,-15.0,2011
414733,C572481,23251,VINTAGE RED ENAMEL TRIM MUG ,-12,2011-10-24 13:48:00,1.25,15632.0,United Kingdom,-15.0,2011
414734,C572481,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,-2,2011-10-24 13:48:00,3.25,15632.0,United Kingdom,-6.5,2011
414735,C572481,23032,DRAWER KNOB CRACKLE GLAZE IVORY,-6,2011-10-24 13:48:00,1.65,15632.0,United Kingdom,-9.899999999999999,2011
414736,C572481,22730,ALARM CLOCK BAKELIKE IVORY,-1,2011-10-24 13:48:00,3.75,15632.0,United Kingdom,-3.75,2011
414737,C572481,84687,BEACH HUT SHELF W 3 DRAWERS,-1,2011-10-24 13:48:00,5.95,15632.0,United Kingdom,-5.95,2011
414738,C572481,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-24 13:48:00,4.95,15632.0,United Kingdom,-19.8,2011
414739,C572482,22154,ANGEL DECORATION 3 BUTTONS ,-3,2011-10-24 13:48:00,0.42,17314.0,United Kingdom,-1.26,2011
414740,C572482,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,-1,2011-10-24 13:48:00,1.45,17314.0,United Kingdom,-1.45,2011
414796,C572485,23020,GLASS  SONGBIRD STORAGE JAR,-1,2011-10-24 13:50:00,11.15,14952.0,United Kingdom,-11.15,2011
414797,C572485,23016,GLASS TWIST BON BON JAR,-3,2011-10-24 13:50:00,6.65,14952.0,United Kingdom,-19.950000000000003,2011
414798,C572486,22197,POPCORN HOLDER,-32,2011-10-24 13:51:00,0.85,14156.0,EIRE,-27.2,2011
414804,C572488,22972,CHILDREN'S SPACEBOY MUG,-1,2011-10-24 13:57:00,1.65,12474.0,Germany,-1.65,2011
414805,C572488,22556,PLASTERS IN TIN CIRCUS PARADE ,-12,2011-10-24 13:57:00,1.65,12474.0,Germany,-19.799999999999997,2011
414806,C572488,22636,CHILDS BREAKFAST SET CIRCUS PARADE,-2,2011-10-24 13:57:00,8.5,12474.0,Germany,-17.0,2011
414833,C572489,22465,HANGING METAL STAR LANTERN,-5,2011-10-24 13:59:00,1.65,17119.0,United Kingdom,-8.25,2011
414834,C572489,23323,WHITE WICKER STAR ,-1,2011-10-24 13:59:00,2.1,17119.0,United Kingdom,-2.1,2011
414835,C572489,22470,HEART OF WICKER LARGE,-1,2011-10-24 13:59:00,2.95,17119.0,United Kingdom,-2.95,2011
414836,C572491,23245,SET OF 3 REGENCY CAKE TINS,-1,2011-10-24 14:02:00,4.95,13047.0,United Kingdom,-4.95,2011
414837,C572491,23198,PANTRY MAGNETIC  SHOPPING LIST,-3,2011-10-24 14:02:00,1.45,13047.0,United Kingdom,-4.35,2011
414838,C572491,23031,DRAWER KNOB CRACKLE GLAZE PINK,-1,2011-10-24 14:02:00,1.65,13047.0,United Kingdom,-1.65,2011
414839,C572491,23487,SWEET HEART CAKE CARRIER,-1,2011-10-24 14:02:00,9.95,13047.0,United Kingdom,-9.95,2011
414840,C572492,22770,MIRROR CORNICE,-1,2011-10-24 14:04:00,14.95,12940.0,United Kingdom,-14.95,2011
415309,C572529,21907,I'M ON HOLIDAY METAL SIGN,-12,2011-10-24 15:52:00,2.1,17675.0,United Kingdom,-25.200000000000003,2011
415310,C572529,23409,PHOTO FRAME LINEN AND LACE LARGE,-6,2011-10-24 15:52:00,3.75,17675.0,United Kingdom,-22.5,2011
415311,C572529,23348,CHILDRENS TOY COOKING UTENSIL SET,-6,2011-10-24 15:52:00,2.08,17675.0,United Kingdom,-12.48,2011
415312,C572530,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-10-24 15:55:00,20.8,15782.0,United Kingdom,-20.8,2011
415313,C572531,23122,PARTY CHARMS 50 PIECES,-2,2011-10-24 15:57:00,0.83,13269.0,United Kingdom,-1.66,2011
415314,C572532,22960,JAM MAKING SET WITH JARS,-1,2011-10-24 16:03:00,4.25,12380.0,Belgium,-4.25,2011
415317,C572535,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,-2,2011-10-24 16:07:00,6.25,15411.0,United Kingdom,-12.5,2011
415321,C572538,22456,NATURAL SLATE CHALKBOARD LARGE ,-3,2011-10-24 16:10:00,4.95,14121.0,United Kingdom,-14.850000000000001,2011
415581,C572546,23108,SET OF 10 LED DOLLY LIGHTS,-1,2011-10-24 16:50:00,6.25,17481.0,United Kingdom,-6.25,2011
416464,C572551,CRUK,CRUK Commission,-1,2011-10-24 17:07:00,425.14,14096.0,United Kingdom,-425.14,2011
416745,C572554,21068,VINTAGE BILLBOARD LOVE/HATE MUG,-36,2011-10-24 17:16:00,1.06,17317.0,United Kingdom,-38.160000000000004,2011
416747,C572556,21098,CHRISTMAS TOILET ROLL,-36,2011-10-24 17:26:00,1.06,17317.0,United Kingdom,-38.160000000000004,2011
417470,C572659,M,Manual,-1,2011-10-25 12:30:00,80.0,14527.0,United Kingdom,-80.0,2011
418452,C572722,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-4,2011-10-25 15:08:00,4.95,16869.0,United Kingdom,-19.8,2011
418637,C572736,23487,SWEET HEART CAKE CARRIER,-1,2011-10-25 15:37:00,9.95,15836.0,United Kingdom,-9.95,2011
418638,C572736,22487,WHITE WOOD GARDEN PLANT LADDER,-1,2011-10-25 15:37:00,9.95,15836.0,United Kingdom,-9.95,2011
418838,C572747,22731,3D CHRISTMAS STAMPS STICKERS ,-14,2011-10-25 16:49:00,1.25,17423.0,United Kingdom,-17.5,2011
418841,C572750,21623,VINTAGE UNION JACK MEMOBOARD,-1,2011-10-25 17:07:00,9.95,14395.0,United Kingdom,-9.95,2011
418904,C572754,72802C,VANILLA SCENT CANDLE JEWELLED BOX,-36,2011-10-25 17:29:00,1.0,15482.0,United Kingdom,-36.0,2011
418905,C572754,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,-36,2011-10-25 17:29:00,1.0,15482.0,United Kingdom,-36.0,2011
418906,C572754,23072,MARIE ANTOINETTE TRINKET BOX SILVER,-24,2011-10-25 17:29:00,3.0,15482.0,United Kingdom,-72.0,2011
418907,C572754,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-24,2011-10-25 17:29:00,3.0,15482.0,United Kingdom,-72.0,2011
418908,C572754,23057,BEADED CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29:00,1.0,15482.0,United Kingdom,-48.0,2011
418909,C572754,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29:00,1.0,15482.0,United Kingdom,-48.0,2011
418910,C572754,23055,IVORY CHANDELIER T-LIGHT HOLDER,-48,2011-10-25 17:29:00,1.0,15482.0,United Kingdom,-48.0,2011
419246,C572761,22960,JAM MAKING SET WITH JARS,-3,2011-10-26 09:38:00,4.25,12584.0,Italy,-12.75,2011
419247,C572761,22845,VINTAGE CREAM CAT FOOD CONTAINER,-1,2011-10-26 09:38:00,6.35,12584.0,Italy,-6.35,2011
419248,C572761,22844,VINTAGE CREAM DOG FOOD CONTAINER,-1,2011-10-26 09:38:00,8.5,12584.0,Italy,-8.5,2011
419249,C572761,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-10-26 09:38:00,2.95,12584.0,Italy,-2.95,2011
419483,C572831,22571,ROCKING HORSE RED CHRISTMAS ,-12,2011-10-26 11:37:00,0.85,14895.0,United Kingdom,-10.2,2011
419484,C572831,23485,BOTANICAL GARDENS WALL CLOCK ,-1,2011-10-26 11:37:00,25.0,14895.0,United Kingdom,-25.0,2011
419669,C572850,22796,PHOTO FRAME 3 CLASSIC HANGING,-1,2011-10-26 12:22:00,9.95,17841.0,United Kingdom,-9.95,2011
419670,C572850,23406,HOME SWEET HOME KEY HOLDER,-1,2011-10-26 12:22:00,6.25,17841.0,United Kingdom,-6.25,2011
419732,C572855,23245,SET OF 3 REGENCY CAKE TINS,-2,2011-10-26 12:28:00,4.95,15215.0,United Kingdom,-9.9,2011
419733,C572855,23397,FOOT STOOL HOME SWEET HOME ,-1,2011-10-26 12:28:00,9.95,15215.0,United Kingdom,-9.95,2011
419734,C572855,23085,ANTIQUE SILVER BAUBLE LAMP  ,-3,2011-10-26 12:28:00,10.4,15215.0,United Kingdom,-31.200000000000003,2011
419735,C572855,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,-3,2011-10-26 12:28:00,7.95,15215.0,United Kingdom,-23.85,2011
419736,C572855,23175,REGENCY MILK JUG PINK ,-1,2011-10-26 12:28:00,3.25,15215.0,United Kingdom,-3.25,2011
419923,C572864,85066,CREAM SWEETHEART MINI CHEST,-1,2011-10-26 12:54:00,12.75,12856.0,United Kingdom,-12.75,2011
421061,C572916,22360,GLASS JAR ENGLISH CONFECTIONERY,-12,2011-10-26 16:29:00,2.55,16325.0,United Kingdom,-30.599999999999998,2011
421062,C572917,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-2,2011-10-26 16:33:00,6.95,15296.0,United Kingdom,-13.9,2011
421244,C572927,35970,ZINC FOLKART SLEIGH BELLS,-9,2011-10-27 09:25:00,1.69,14233.0,United Kingdom,-15.209999999999999,2011
421456,C572968,21314,SMALL GLASS HEART TRINKET POT,-15,2011-10-27 10:46:00,1.85,14764.0,United Kingdom,-27.75,2011
421480,C572989,23458,DOLLY CABINET 3 DRAWERS ,-1,2011-10-27 10:53:00,14.95,15786.0,United Kingdom,-14.95,2011
421481,C572989,23459,DOLLY CABINET 2 DRAWERS ,-1,2011-10-27 10:53:00,12.5,15786.0,United Kingdom,-12.5,2011
421482,C572989,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,-1,2011-10-27 10:53:00,1.65,15786.0,United Kingdom,-1.65,2011
421483,C572989,22603,CHRISTMAS RETROSPOT TREE WOOD,-2,2011-10-27 10:53:00,0.85,15786.0,United Kingdom,-1.7,2011
421498,C572991,22423,REGENCY CAKESTAND 3 TIER,-1,2011-10-27 10:56:00,12.75,17672.0,United Kingdom,-12.75,2011
421499,C572991,22582,PACK OF 6 SWEETIE GIFT BOXES,-12,2011-10-27 10:56:00,2.55,17672.0,United Kingdom,-30.599999999999998,2011
421500,C572991,22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,-1,2011-10-27 10:56:00,1.45,17672.0,United Kingdom,-1.45,2011
421501,C572991,23166,MEDIUM CERAMIC TOP STORAGE JAR,-1,2011-10-27 10:56:00,1.25,17672.0,United Kingdom,-1.25,2011
421504,C572993,22847,BREAD BIN DINER STYLE IVORY,-1,2011-10-27 10:58:00,16.95,16690.0,United Kingdom,-16.95,2011
421520,C572995,23404,HOME SWEET HOME BLACKBOARD,-1,2011-10-27 11:11:00,4.95,13890.0,United Kingdom,-4.95,2011
421643,C573010,20979,36 PENCILS TUBE RED RETROSPOT,-11,2011-10-27 12:29:00,1.25,13735.0,United Kingdom,-13.75,2011
421644,C573010,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-1,2011-10-27 12:29:00,4.95,13735.0,United Kingdom,-4.95,2011
421645,C573010,22606,WOODEN SKITTLES GARDEN SET,-1,2011-10-27 12:29:00,15.95,13735.0,United Kingdom,-15.95,2011
421719,C573021,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,-3,2011-10-27 12:39:00,4.25,14911.0,EIRE,-12.75,2011
421720,C573021,22891,TEA FOR ONE POLKADOT,-2,2011-10-27 12:39:00,4.25,14911.0,EIRE,-8.5,2011
421721,C573021,21843,RED RETROSPOT CAKE STAND,-7,2011-10-27 12:39:00,10.95,14911.0,EIRE,-76.64999999999999,2011
421755,C573024,23407,SET OF 2 TRAYS HOME SWEET HOME,-1,2011-10-27 12:57:00,9.95,14474.0,United Kingdom,-9.95,2011
421925,C573030,23487,SWEET HEART CAKE CARRIER,-1,2011-10-27 13:34:00,9.95,15468.0,United Kingdom,-9.95,2011
421926,C573030,23300,GARDENERS KNEELING PAD CUP OF TEA ,-1,2011-10-27 13:34:00,1.65,15468.0,United Kingdom,-1.65,2011
421927,C573030,23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,-1,2011-10-27 13:34:00,8.25,15468.0,United Kingdom,-8.25,2011
421928,C573031,22818,CARD CHRISTMAS VILLAGE,-12,2011-10-27 13:35:00,0.42,13004.0,United Kingdom,-5.04,2011
421929,C573031,23508,MINI PLAYING CARDS DOLLY GIRL ,-2,2011-10-27 13:35:00,0.42,13004.0,United Kingdom,-0.84,2011
421963,C573034,22690,DOORMAT HOME SWEET HOME BLUE ,-1,2011-10-27 13:41:00,8.25,14227.0,United Kingdom,-8.25,2011
421964,C573034,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,2011-10-27 13:41:00,8.25,14227.0,United Kingdom,-16.5,2011
422034,C573037,23245,SET OF 3 REGENCY CAKE TINS,-3,2011-10-27 13:45:00,4.95,12471.0,Germany,-14.850000000000001,2011
422035,C573037,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,-3,2011-10-27 13:45:00,0.65,12471.0,Germany,-1.9500000000000002,2011
422036,C573037,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,-6,2011-10-27 13:45:00,1.45,12471.0,Germany,-8.7,2011
422037,C573037,21232,STRAWBERRY CERAMIC TRINKET POT,-2,2011-10-27 13:45:00,1.25,12471.0,Germany,-2.5,2011
422038,C573037,23294,SET OF 6 SNACK LOAF BAKING CASES,-1,2011-10-27 13:45:00,0.83,12471.0,Germany,-0.83,2011
422039,C573037,23238,SET OF 4 KNICK KNACK TINS LONDON ,-2,2011-10-27 13:45:00,4.15,12471.0,Germany,-8.3,2011
422040,C573037,22423,REGENCY CAKESTAND 3 TIER,-11,2011-10-27 13:45:00,10.95,12471.0,Germany,-120.44999999999999,2011
422041,C573037,23198,PANTRY MAGNETIC  SHOPPING LIST,-13,2011-10-27 13:45:00,1.45,12471.0,Germany,-18.849999999999998,2011
422375,C573079,M,Manual,-2,2011-10-27 14:15:00,4161.06,12536.0,France,-8322.12,2011
422377,C573081,D,Discount,-1,2011-10-27 14:20:00,23.27,14527.0,United Kingdom,-23.27,2011
